community_name,district,sub_district,total_price,unit_price,floor_area,layout,rooms,halls,floor,total_floors,orientation,decoration,construction_year,building_age,near_subway,listing_time,listing_link,floor_type,decoration_level,floor_type_encoded,orientation_south,district_Binjiang,district_Fuyang,district_Gongshu,district_Jianggan,district_Linan,district_Linping,district_Qiantang,district_Shangcheng,district_Xiacheng,district_Xiaoshan,district_Xihu,district_Yuhang,floor_ratio,price_per_room,area_per_room,age_category,area_category,price_category
Merchants Garden,Binjiang,Puyan,466.9,49880.0,93.6,3BR 1LR,3,1,Low Floor,11.0,South,Medium,2014.0,12.0,0,118 days ago,https://hz.lianjia.com/ershoufang/100001808.html,Low Floor,2,0,1,True,False,False,False,False,False,False,False,False,False,False,False,0.25,155.63333333333333,31.2,10-15yr,90-120sqm,4-5M
Evergrande Mansion,Xiaoshan,Beigan,259.4,35055.0,74.0,4BR 2LR,4,2,High Floor,25.0,Southwest,Medium,2005.0,21.0,1,81 days ago,https://hz.lianjia.com/ershoufang/100001809.html,High Floor,2,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0.75,64.85,18.5,20-30yr,70-90sqm,2-3M
Vanke New Village,Yuhang,Wuchang,345.4,36394.0,94.9,3BR 2LR,3,2,High Floor,33.0,North-South,Luxury,2017.0,9.0,0,66 days ago,https://hz.lianjia.com/ershoufang/100001810.html,High Floor,4,2,1,False,False,False,False,False,False,False,False,False,False,False,True,0.75,115.13333333333333,31.633333333333336,5-10yr,90-120sqm,3-4M
CIFI World,Xihu,Liuxia,442.5,35117.0,126.0,3BR 2LR,3,2,Middle Floor,11.0,Southeast,Fine,2008.0,18.0,1,51 days ago,https://hz.lianjia.com/ershoufang/100001811.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0.5,147.5,42.0,15-20yr,120-150sqm,4-5M
Jingfang Apartment,Gongshu,Hemu,286.9,41644.0,68.9,1BR 1LR,1,1,Middle Floor,11.0,Northwest,Fine,2017.0,9.0,0,122 days ago,https://hz.lianjia.com/ershoufang/100001812.html,Middle Floor,3,1,0,False,False,True,False,False,False,False,False,False,False,False,False,0.5,286.9,68.9,5-10yr,50-70sqm,2-3M
Vanke Bay,Xiaoshan,Ningwei,287.2,43384.0,66.2,3BR 2LR,3,2,High Floor,18.0,North-South,Simple,2015.0,11.0,1,143 days ago,https://hz.lianjia.com/ershoufang/100001813.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0.75,95.73333333333333,22.066666666666666,10-15yr,50-70sqm,2-3M
Jingfang Apartment,Linping,Central,262.9,27044.0,97.2,5BR 3LR,5,3,Middle Floor,11.0,North-South,Simple,2025.0,1.0,1,153 days ago,https://hz.lianjia.com/ershoufang/100001814.html,Middle Floor,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0.5,52.58,19.44,0-5yr,90-120sqm,2-3M
Shimao Plaza,Jianggan,Central,299.8,35905.0,83.5,2BR 1LR,2,1,Low Floor,32.0,West,Fine,2020.0,6.0,0,23 days ago,https://hz.lianjia.com/ershoufang/100001815.html,Low Floor,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,0.25,149.9,41.75,5-10yr,70-90sqm,2-3M
Longfor Plaza,Fuyang,Central,267.3,29312.0,91.2,3BR 2LR,3,2,Low Floor,11.0,South,Unfinished,2024.0,2.0,0,138 days ago,https://hz.lianjia.com/ershoufang/100001816.html,Low Floor,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,0.25,89.10000000000001,30.400000000000002,0-5yr,90-120sqm,2-3M
Greentown Villa,Linping,Central,122.6,18521.0,66.2,2BR 1LR,2,1,High Floor,7.0,North-South,Fine,2007.0,19.0,0,12 days ago,https://hz.lianjia.com/ershoufang/100001817.html,High Floor,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,61.3,33.1,15-20yr,50-70sqm,1-1.5M
Country Garden Center,Qiantang,Xiasha,281.4,38085.0,73.9,5BR 2LR,5,2,Low Floor,11.0,Southwest,Unfinished,2025.0,1.0,0,128 days ago,https://hz.lianjia.com/ershoufang/100001818.html,Low Floor,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,0.25,56.279999999999994,14.780000000000001,0-5yr,70-90sqm,2-3M
Jingfang City,Jianggan,Central,455.8,35610.0,128.0,1BR 1LR,1,1,High Floor,25.0,North-South,Fine,2008.0,18.0,0,179 days ago,https://hz.lianjia.com/ershoufang/100001819.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,455.8,128.0,15-20yr,120-150sqm,4-5M
Xiaoying Mansion,Yuhang,Liangzhu,423.4,35520.0,119.2,3BR 1LR,3,1,Middle Floor,11.0,North-South,Luxury,2022.0,4.0,0,75 days ago,https://hz.lianjia.com/ershoufang/100001820.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,141.13333333333333,39.733333333333334,0-5yr,90-120sqm,4-5M
CR Land Bay,Linping,Central,239.8,19787.0,121.2,2BR 1LR,2,1,Low Floor,32.0,North-South,Unfinished,2025.0,1.0,0,174 days ago,https://hz.lianjia.com/ershoufang/100001821.html,Low Floor,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0.25,119.9,60.6,0-5yr,120-150sqm,2-3M
CIFI Place,Yuhang,Wuchang,142.7,19656.0,72.6,3BR 2LR,3,2,High Floor,32.0,East,Unfinished,2022.0,4.0,0,163 days ago,https://hz.lianjia.com/ershoufang/100001822.html,High Floor,0,2,0,False,False,False,False,False,False,False,False,False,False,False,True,0.75,47.56666666666666,24.2,0-5yr,70-90sqm,1-1.5M
Desheng Apartment,Yuhang,Liangzhu,383.2,39625.0,96.7,1BR 1LR,1,1,Low Floor,18.0,South,Fine,2016.0,10.0,0,48 days ago,https://hz.lianjia.com/ershoufang/100001823.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,False,True,0.25,383.2,96.7,5-10yr,90-120sqm,3-4M
Wangjiang Center,Jianggan,Central,395.2,40952.0,96.5,2BR 2LR,2,2,High Floor,32.0,North-South,Fine,2021.0,5.0,0,106 days ago,https://hz.lianjia.com/ershoufang/100001824.html,High Floor,3,2,1,False,False,False,True,False,False,False,False,False,False,False,False,0.75,197.6,48.25,0-5yr,90-120sqm,3-4M
Gemdale Villa,Xihu,Wensan Road,446.5,33598.0,132.9,1BR 1LR,1,1,Low Floor,25.0,Southwest,Fine,2006.0,20.0,1,139 days ago,https://hz.lianjia.com/ershoufang/100001825.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,True,False,0.25,446.5,132.9,15-20yr,120-150sqm,4-5M
Country Garden Community,Gongshu,Shangtang,232.6,39754.0,58.5,1BR 1LR,1,1,High Floor,32.0,North-South,Fine,2017.0,9.0,1,55 days ago,https://hz.lianjia.com/ershoufang/100001826.html,High Floor,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,232.6,58.5,5-10yr,50-70sqm,2-3M
COLI Apartment,Binjiang,Xixing,315.8,27802.0,113.6,2BR 2LR,2,2,High Floor,18.0,North-South,Fine,2023.0,3.0,1,174 days ago,https://hz.lianjia.com/ershoufang/100001827.html,High Floor,3,2,1,True,False,False,False,False,False,False,False,False,False,False,False,0.75,157.9,56.8,0-5yr,90-120sqm,3-4M
Qingbo Center,Qiantang,Baiyang,263.3,32111.0,82.0,3BR 2LR,3,2,Low Floor,25.0,North-South,Simple,2020.0,6.0,0,158 days ago,https://hz.lianjia.com/ershoufang/100001828.html,Low Floor,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,0.25,87.76666666666667,27.333333333333332,5-10yr,70-90sqm,2-3M
CR Land Garden,Yuhang,Gouzhuang,224.2,33558.0,66.8,5BR 2LR,5,2,Low Floor,11.0,South,Medium,2018.0,8.0,0,141 days ago,https://hz.lianjia.com/ershoufang/100001829.html,Low Floor,2,0,1,False,False,False,False,False,False,False,False,False,False,False,True,0.25,44.839999999999996,13.36,5-10yr,50-70sqm,2-3M
Sunac Mansion,Shangcheng,Hubin,347.6,55798.0,62.3,3BR 1LR,3,1,High Floor,25.0,West,Simple,1990.0,36.0,0,66 days ago,https://hz.lianjia.com/ershoufang/100001830.html,High Floor,1,2,0,False,False,False,False,False,False,False,True,False,False,False,False,0.75,115.86666666666667,20.766666666666666,30yr+,50-70sqm,3-4M
Qingbo Mansion,Gongshu,Xiangfu,137.8,36167.0,38.1,2BR 2LR,2,2,High Floor,11.0,Northwest,Medium,1998.0,28.0,0,95 days ago,https://hz.lianjia.com/ershoufang/100001831.html,High Floor,2,2,0,False,False,True,False,False,False,False,False,False,False,False,False,0.75,68.9,19.05,20-30yr,<50sqm,1-1.5M
Ziyang Mansion,Xihu,Cuiyuan,118.8,20798.0,57.1,3BR 1LR,3,1,High Floor,32.0,Southeast,Medium,1993.0,33.0,1,117 days ago,https://hz.lianjia.com/ershoufang/100001832.html,High Floor,2,2,1,False,False,False,False,False,False,False,False,False,False,True,False,0.75,39.6,19.033333333333335,30yr+,50-70sqm,1-1.5M
Jinmao Homeland,Xihu,Cuiyuan,281.9,33395.0,84.4,2BR 1LR,2,1,Middle Floor,33.0,South,Fine,2010.0,16.0,1,178 days ago,https://hz.lianjia.com/ershoufang/100001833.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0.5,140.95,42.2,15-20yr,70-90sqm,2-3M
Merchants Place,Gongshu,Banshan,357.5,42606.0,83.9,4BR 2LR,4,2,Middle Floor,6.0,South,Fine,2019.0,7.0,1,93 days ago,https://hz.lianjia.com/ershoufang/100001834.html,Middle Floor,3,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,89.375,20.975,5-10yr,70-90sqm,3-4M
Greentown City,Linan,Central,152.6,17474.0,87.3,2BR 1LR,2,1,High Floor,32.0,North,Simple,2019.0,7.0,0,130 days ago,https://hz.lianjia.com/ershoufang/100001835.html,High Floor,1,2,0,False,False,False,False,True,False,False,False,False,False,False,False,0.75,76.3,43.65,5-10yr,70-90sqm,1.5-2M
Greentown Bay,Linping,Central,291.8,30173.0,96.7,4BR 2LR,4,2,High Floor,18.0,Southeast,Fine,2013.0,13.0,0,3 days ago,https://hz.lianjia.com/ershoufang/100001836.html,High Floor,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,72.95,24.175,10-15yr,90-120sqm,2-3M
Sanliting Place,Xihu,Cuiyuan,187.7,19598.0,95.8,2BR 1LR,2,1,Middle Floor,11.0,North-South,Fine,2014.0,12.0,0,156 days ago,https://hz.lianjia.com/ershoufang/100001837.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0.5,93.85,47.9,10-15yr,90-120sqm,1.5-2M
Wensan Mansion,Xiacheng,Central,213.2,42304.0,50.4,1BR 1LR,1,1,Middle Floor,7.0,Northeast,Medium,2011.0,15.0,0,35 days ago,https://hz.lianjia.com/ershoufang/100001838.html,Middle Floor,2,1,0,False,False,False,False,False,False,False,False,True,False,False,False,0.5,213.2,50.4,10-15yr,50-70sqm,2-3M
Jingfang World,Gongshu,Xiangfu,403.4,44235.0,91.2,3BR 2LR,3,2,High Floor,33.0,North-South,Fine,2015.0,11.0,1,162 days ago,https://hz.lianjia.com/ershoufang/100001839.html,High Floor,3,2,1,False,False,True,False,False,False,False,False,False,False,False,False,0.75,134.46666666666667,30.400000000000002,10-15yr,90-120sqm,4-5M
COLI Villa,Linping,Central,196.0,20679.0,94.8,3BR 2LR,3,2,High Floor,32.0,Southwest,Simple,2016.0,10.0,1,20 days ago,https://hz.lianjia.com/ershoufang/100001840.html,High Floor,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,65.33333333333333,31.599999999999998,5-10yr,90-120sqm,1.5-2M
Sunac Court,Linping,Central,260.2,24547.0,106.0,1BR 1LR,1,1,Low Floor,18.0,Southeast,Unfinished,2016.0,10.0,1,76 days ago,https://hz.lianjia.com/ershoufang/100001841.html,Low Floor,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0.25,260.2,106.0,5-10yr,90-120sqm,2-3M
Sunac Place,Xiaoshan,Ningwei,271.1,33506.0,80.9,5BR 3LR,5,3,Low Floor,33.0,North-South,Medium,2013.0,13.0,1,64 days ago,https://hz.lianjia.com/ershoufang/100001842.html,Low Floor,2,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,54.220000000000006,16.18,10-15yr,70-90sqm,2-3M
Sunac Plaza,Yuhang,Gouzhuang,288.2,37772.0,76.3,3BR 1LR,3,1,Middle Floor,33.0,Southeast,Luxury,2016.0,10.0,0,67 days ago,https://hz.lianjia.com/ershoufang/100001843.html,Middle Floor,4,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,96.06666666666666,25.433333333333334,5-10yr,70-90sqm,2-3M
Xiaoying City,Jianggan,Central,326.1,27827.0,117.2,3BR 2LR,3,2,Low Floor,18.0,North,Medium,2019.0,7.0,1,73 days ago,https://hz.lianjia.com/ershoufang/100001844.html,Low Floor,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,0.25,108.7,39.06666666666667,5-10yr,90-120sqm,3-4M
Longfor Community,Gongshu,Xiangfu,294.7,36797.0,80.1,4BR 2LR,4,2,Low Floor,11.0,East,Fine,2004.0,22.0,1,58 days ago,https://hz.lianjia.com/ershoufang/100001845.html,Low Floor,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,0.25,73.675,20.025,20-30yr,70-90sqm,2-3M
Shimao World,Shangcheng,Hubin,386.9,51246.0,75.5,2BR 2LR,2,2,Middle Floor,11.0,Southeast,Fine,2009.0,17.0,0,144 days ago,https://hz.lianjia.com/ershoufang/100001846.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,True,False,False,False,False,0.5,193.45,37.75,15-20yr,70-90sqm,3-4M
Gemdale Garden,Linan,Central,190.4,19670.0,96.8,3BR 2LR,3,2,Middle Floor,32.0,Southwest,Simple,2013.0,13.0,1,178 days ago,https://hz.lianjia.com/ershoufang/100001847.html,Middle Floor,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,0.5,63.46666666666667,32.266666666666666,10-15yr,90-120sqm,1.5-2M
Zhaohui Community,Xiacheng,Central,389.2,42912.0,90.7,5BR 3LR,5,3,High Floor,7.0,East,Luxury,2006.0,20.0,1,114 days ago,https://hz.lianjia.com/ershoufang/100001848.html,High Floor,4,2,0,False,False,False,False,False,False,False,False,True,False,False,False,0.75,77.84,18.14,15-20yr,90-120sqm,3-4M
Fuxing Villa,Linping,Central,164.8,22705.0,72.6,1BR 1LR,1,1,Middle Floor,18.0,Northwest,Fine,2023.0,3.0,1,95 days ago,https://hz.lianjia.com/ershoufang/100001849.html,Middle Floor,3,1,0,False,False,False,False,False,True,False,False,False,False,False,False,0.5,164.8,72.6,0-5yr,70-90sqm,1.5-2M
Wensan Community,Linping,Central,223.7,25591.0,87.4,4BR 2LR,4,2,Middle Floor,25.0,South,Luxury,2009.0,17.0,0,156 days ago,https://hz.lianjia.com/ershoufang/100001850.html,Middle Floor,4,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0.5,55.925,21.85,15-20yr,70-90sqm,2-3M
Jinmao Bay,Jianggan,Central,257.8,35309.0,73.0,1BR 1LR,1,1,Middle Floor,11.0,South,Fine,2013.0,13.0,0,91 days ago,https://hz.lianjia.com/ershoufang/100001852.html,Middle Floor,3,1,1,False,False,False,True,False,False,False,False,False,False,False,False,0.5,257.8,73.0,10-15yr,70-90sqm,2-3M
Cuiyuan Court,Xiaoshan,Ningwei,345.4,38507.0,89.7,2BR 2LR,2,2,Low Floor,18.0,South,Simple,2007.0,19.0,1,51 days ago,https://hz.lianjia.com/ershoufang/100001853.html,Low Floor,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,0.25,172.7,44.85,15-20yr,70-90sqm,3-4M
Country Garden Garden,Linping,Central,307.2,21173.0,145.1,3BR 1LR,3,1,Middle Floor,18.0,North-South,Fine,2025.0,1.0,0,163 days ago,https://hz.lianjia.com/ershoufang/100001854.html,Middle Floor,3,1,1,False,False,False,False,False,True,False,False,False,False,False,False,0.5,102.39999999999999,48.36666666666667,0-5yr,120-150sqm,3-4M
Gemdale Court,Linping,Central,250.8,22117.0,113.4,4BR 2LR,4,2,High Floor,25.0,South,Luxury,2018.0,8.0,1,103 days ago,https://hz.lianjia.com/ershoufang/100001855.html,High Floor,4,2,1,False,False,False,False,False,True,False,False,False,False,False,False,0.75,62.7,28.35,5-10yr,90-120sqm,2-3M
Zhaohui Place,Qiantang,Xiasha,226.3,25743.0,87.9,3BR 2LR,3,2,High Floor,18.0,South,Medium,2020.0,6.0,0,160 days ago,https://hz.lianjia.com/ershoufang/100001856.html,High Floor,2,2,1,False,False,False,False,False,False,True,False,False,False,False,False,0.75,75.43333333333334,29.3,5-10yr,70-90sqm,2-3M
Shimao New Village,Xiaoshan,Beigan,406.8,43510.0,93.5,4BR 2LR,4,2,Low Floor,25.0,North,Simple,2003.0,23.0,1,81 days ago,https://hz.lianjia.com/ershoufang/100001857.html,Low Floor,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,0.25,101.7,23.375,20-30yr,90-120sqm,4-5M
Qingbo Center,Xiaoshan,Ningwei,120.9,24187.0,50.0,4BR 2LR,4,2,Middle Floor,18.0,Southwest,Fine,2011.0,15.0,1,158 days ago,https://hz.lianjia.com/ershoufang/100001858.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0.5,30.225,12.5,10-15yr,<50sqm,1-1.5M
Ziyang Community,Xiaoshan,Chengxiang,134.8,23288.0,57.9,1BR 1LR,1,1,High Floor,25.0,North-South,Fine,2013.0,13.0,0,77 days ago,https://hz.lianjia.com/ershoufang/100001859.html,High Floor,3,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0.75,134.8,57.9,10-15yr,50-70sqm,1-1.5M
Fuxing New Village,Gongshu,Hemu,313.2,33718.0,92.9,1BR 1LR,1,1,Low Floor,18.0,North-South,Fine,2006.0,20.0,1,174 days ago,https://hz.lianjia.com/ershoufang/100001860.html,Low Floor,3,0,1,False,False,True,False,False,False,False,False,False,False,False,False,0.25,313.2,92.9,15-20yr,90-120sqm,3-4M
Country Garden New Village,Shangcheng,Wangjiang,682.7,72170.0,94.6,5BR 2LR,5,2,Low Floor,25.0,Northeast,Unfinished,2018.0,8.0,0,149 days ago,https://hz.lianjia.com/ershoufang/100001861.html,Low Floor,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,0.25,136.54000000000002,18.919999999999998,5-10yr,90-120sqm,>5M
Ziyang New Village,Shangcheng,Ziyang,616.4,55083.0,111.9,3BR 1LR,3,1,Low Floor,11.0,North-South,Fine,2016.0,10.0,1,135 days ago,https://hz.lianjia.com/ershoufang/100001862.html,Low Floor,3,0,1,False,False,False,False,False,False,False,True,False,False,False,False,0.25,205.46666666666667,37.300000000000004,5-10yr,90-120sqm,>5M
Wangjiang Bay,Yuhang,Xianlin,230.6,26753.0,86.2,3BR 2LR,3,2,Low Floor,6.0,Southwest,Unfinished,2014.0,12.0,0,1 days ago,https://hz.lianjia.com/ershoufang/100001863.html,Low Floor,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,0.25,76.86666666666666,28.733333333333334,10-15yr,70-90sqm,2-3M
Sunac New Village,Shangcheng,Ziyang,416.1,52346.0,79.5,3BR 2LR,3,2,High Floor,6.0,South,Fine,2016.0,10.0,0,82 days ago,https://hz.lianjia.com/ershoufang/100001864.html,High Floor,3,2,1,False,False,False,False,False,False,False,True,False,False,False,False,0.75,138.70000000000002,26.5,5-10yr,70-90sqm,4-5M
CR Land Bay,Xihu,Cuiyuan,548.9,56352.0,97.4,3BR 2LR,3,2,Low Floor,6.0,North-South,Fine,2006.0,20.0,0,76 days ago,https://hz.lianjia.com/ershoufang/100001865.html,Low Floor,3,0,1,False,False,False,False,False,False,False,False,False,False,True,False,0.25,182.96666666666667,32.46666666666667,15-20yr,90-120sqm,>5M
Jinjiang Place,Xiacheng,Central,223.6,40961.0,54.6,3BR 1LR,3,1,High Floor,11.0,Southeast,Luxury,1995.0,31.0,0,73 days ago,https://hz.lianjia.com/ershoufang/100001866.html,High Floor,4,2,1,False,False,False,False,False,False,False,False,True,False,False,False,0.75,74.53333333333333,18.2,30yr+,50-70sqm,2-3M
Country Garden Garden,Xiaoshan,Xintang,278.7,35589.0,78.3,3BR 2LR,3,2,High Floor,25.0,South,Luxury,2008.0,18.0,1,40 days ago,https://hz.lianjia.com/ershoufang/100001867.html,High Floor,4,2,1,False,False,False,False,False,False,False,False,False,True,False,False,0.75,92.89999999999999,26.099999999999998,15-20yr,70-90sqm,2-3M
Greentown Place,Xihu,Cuiyuan,412.2,54597.0,75.5,3BR 2LR,3,2,Low Floor,18.0,North-South,Medium,2004.0,22.0,0,53 days ago,https://hz.lianjia.com/ershoufang/100001868.html,Low Floor,2,0,1,False,False,False,False,False,False,False,False,False,False,True,False,0.25,137.4,25.166666666666668,20-30yr,70-90sqm,4-5M
CR Land New Village,Shangcheng,Hubin,122.7,32550.0,37.7,1BR 1LR,1,1,Low Floor,7.0,South,Fine,2009.0,17.0,0,168 days ago,https://hz.lianjia.com/ershoufang/100001869.html,Low Floor,3,0,1,False,False,False,False,False,False,False,True,False,False,False,False,0.25,122.7,37.7,15-20yr,<50sqm,1-1.5M
Ziyang Place,Gongshu,Kangqiao,419.6,36612.0,114.6,2BR 1LR,2,1,Middle Floor,6.0,North-South,Unfinished,2001.0,25.0,0,7 days ago,https://hz.lianjia.com/ershoufang/100001870.html,Middle Floor,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,0.5,209.8,57.3,20-30yr,90-120sqm,4-5M
Wangjiang City,Linping,Central,139.2,12236.0,113.8,4BR 2LR,4,2,Low Floor,25.0,South,Fine,2025.0,1.0,0,174 days ago,https://hz.lianjia.com/ershoufang/100001871.html,Low Floor,3,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0.25,34.8,28.45,0-5yr,90-120sqm,1-1.5M
Desheng Court,Xihu,Zhuantang,500.7,48049.0,104.2,3BR 2LR,3,2,High Floor,18.0,South,Simple,2008.0,18.0,1,145 days ago,https://hz.lianjia.com/ershoufang/100001872.html,High Floor,1,2,1,False,False,False,False,False,False,False,False,False,False,True,False,0.75,166.9,34.733333333333334,15-20yr,90-120sqm,>5M
Qingbo Place,Yuhang,Cangqian,675.0,40906.0,165.0,4BR 2LR,4,2,Middle Floor,33.0,South,Fine,2018.0,8.0,0,103 days ago,https://hz.lianjia.com/ershoufang/100001873.html,Middle Floor,3,1,1,False,False,False,False,False,False,False,False,False,False,False,True,0.5,168.75,41.25,5-10yr,>150sqm,>5M
Jingfang Complex,Shangcheng,Ziyang,376.3,35205.0,106.9,2BR 1LR,2,1,Low Floor,25.0,East,Fine,2005.0,21.0,1,56 days ago,https://hz.lianjia.com/ershoufang/100001874.html,Low Floor,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,0.25,188.15,53.45,20-30yr,90-120sqm,3-4M
Wangjiang Mansion,Linping,Central,337.5,35115.0,96.1,2BR 2LR,2,2,Low Floor,32.0,Southeast,Unfinished,2013.0,13.0,0,94 days ago,https://hz.lianjia.com/ershoufang/100001875.html,Low Floor,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,0.25,168.75,48.05,10-15yr,90-120sqm,3-4M
Sanliting Homeland,Yuhang,Xianlin,372.3,39234.0,94.9,3BR 1LR,3,1,Low Floor,25.0,East,Medium,2022.0,4.0,0,33 days ago,https://hz.lianjia.com/ershoufang/100001876.html,Low Floor,2,0,0,False,False,False,False,False,False,False,False,False,False,False,True,0.25,124.10000000000001,31.633333333333336,0-5yr,90-120sqm,3-4M
